"Peak_id","Peak_mz","Peak_center","Peak_height","Peak_width","Peak_area","Peak_start_time","Peak_end_time","Peak_area_top","Peak_ridge_length","Peak_ridge_drift","Peak_gauss_fit","Peak_SNR"
"49.1.17",137.096235099674,332.586714,544069,40.3251155677001,18954938.09375,312.407844,352.767954,514476.15625,2,1,0.399152566078815,1.26002576661228
"49.1.18",137.096223009754,255.979104,526562.5,131.973105494291,65795419.171875,189.89916,321.690528,521381.8125,1,1,0.305519282340675,1.25068272758525
"49.1.19",137.096222459957,295.228338,514662.1875,38.4921557691683,18582836.515625,276.046218,314.201964,509913.1875,1,1,-0.0170335806760605,1.21145303414769
"49.1.20",137.09620370241,151.477782,522561.875,36.6591959706365,17764529.34375,133.178658,169.778424,502191.177083333,13,0.692307692307692,0.293134917914577,1.24495452360583
"50.1.1",121.101459787641,113.865174,532360.0625,43.9910351647638,20827941.6875,91.591944,135.911778,524021.229166667,56,0.857142857142857,0.52920606662194,1.46593113609884
"50.1.2",121.101543477869,451.292286,460107.5625,40.3251155677001,16022907.625,431.21592,471.384288,434118.947916667,56,0.464285714285714,0.494834339879615,1.46593219307483
"50.1.3",121.101453713522,251.438754,557658,34.8262361721047,17195120.65625,233.71212,268.726014,530345.833333333,34,0.882352941176471,0.392086548815157,1.42767585334342
"50.1.4",121.10145105736,366.596736,543513.375,131.973105494291,61555133.59375,300.662928,432.125796,530478.791666667,27,0.444444444444444,0.426045877338083,1.44919157234763
"50.1.5",121.101467941173,178.024746,515531.75,84.3161507324639,40688057.453125,135.911778,220.086966,510934.822916667,17,0.882352941176471,0.255778138574621,1.41677507005897
"50.1.6",121.101485439085,505.215936,461041.125,47.6569547618274,10918522.3515625,481.42497,529.465392,296190.53125,12,0.583333333333333,0.140835647408864,1.38588832141143
"50.1.7",121.101469729357,229.163406,574580.5625,40.3251155677001,19954842.09375,209.119032,249.469266,544234.010416667,4,1,0.146084122862833,1.39774432781582
"50.1.8",121.101462251268,110.064324,532360.0625,60.4876733515502,28513477.296875,79.627278,140.473242,524021.229166667,1,1,0.424903779303887,1.4454432083235
"50.1.9",121.101466093302,206.384058,574580.5625,130.14014569576,64438728.21875,141.41799,271.491108,545651.947916667,1,1,0.0366129714431274,1.39028147268423
"50.2.1",121.101484650925,610.47726,326758.125,117.309427106037,28662066.2939453,559.047324,675.92442,306491.59375,56,0.75,0.520805693008781,1.59072195442164
"50.2.2",121.101467873019,816.57072,310387.25,93.4809497251231,23686845.59375,770.6289,863.34006,290973.427083333,56,0.321428571428571,0.521608313866687,1.58310919934235
"50.2.3",121.101515177184,1047.64518,223420.46875,117.309427106037,22495812.3984375,981.64026,1099.08534,213079.182291667,56,0.732142857142857,0.335747391494852,1.48067267326236
"50.2.4",121.101498474494,740.54622,289658.875,49.4899145603593,12745103.90625,715.9824,765.17172,277857.0625,26,0.769230769230769,0.29275510060069,1.52836801280993
"50.2.5",121.101509936203,896.49906,269280.03125,36.6591959706365,8024213.359375,878.06634,914.81532,244590.578125,6,0.833333333333333,0.2702293386958,1.52221179632369
"50.2.6",121.1014941926,705.06024,288855.625,56.8217537544866,14713867.828125,676.83042,733.28718,287059.083333333,4,0.75,0.211286566837428,1.51353744448149
"50.2.7",121.101507824258,992.6382,219567.796875,32.9932763735728,6449888.125,976.13052,1009.11042,210413.244791667,4,0.5,0.354828016507431,1.53403206562993
"50.2.8",121.10151853225,1037.54274,223420.46875,34.8262361721047,6666889.828125,1020.11088,1054.99926,211582.197916667,3,1,0.417315156904895,1.54791124275312
"50.2.9",121.101505633324,944.10588,234602.859375,32.9932763735728,6727662.3515625,927.61314,960.55254,223559.125,2,1,0.157952401195839,1.49978886476024
"51.1.1",136.047072303034,493.20951,570205.5,48.5734346610934,10172752.8046875,473.202402,522.006066,468142.59375,56,0.0714285714285714,0.958925631734802,6.59895010216898
"52.1.1",133.099018674817,340.748292,568437.625,62.320633150082,11206734.3779297,313.304718,375.677178,416365.333333333,56,0.0714285714285714,0.961254807514425,6.11036949734984
"53.1.1",129.102442285592,136.823772,160710.765625,75.1513517398048,8445253.37890625,98.919138,174.376896,137582.03125,56,0.25,0.693551348113219,2.40866172148505
"53.1.2",129.102458886908,499.575348,559116.75,131.973105494291,19023281.4921875,433.943664,566.564016,260356.869791667,56,0.625,0.405498541909831,2.2119810197066
"53.1.3",129.102473306035,855.89094,358740.9375,38.4921557691683,3193080.92382812,836.64084,875.27034,195116.802083333,56,0.285714285714286,0.331068777029236,2.16356878360444
"53.1.4",129.102451043045,246.739536,140974.5625,131.973105494291,14373822.5859375,180.759348,312.407844,137173.71875,40,0.225,0.424163327778671,2.22003304757181
"53.1.5",129.102471237475,620.47194,298038.5625,130.14014569576,11813600.9433594,555.378594,685.02708,127059.4296875,38,0.947368421052632,0.298427080811519,2.15822942128228
"53.1.6",129.102435172187,392.126688,178537.34375,56.8217537544866,7638118.44140625,363.734388,420.2775,163507.296875,29,0.379310344827586,0.577298400616546,2.31964225993091
"53.1.7",129.10249126783,953.2512,90840.546875,45.8239949632956,2924611.296875,930.3492,976.13052,73493.8776041667,22,0.727272727272727,0.244857268547365,2.12485097521472
"53.1.8",129.102490303864,742.39434,90117.7421875,49.4899145603593,3582033.02734375,717.79404,766.99242,85248.1822916667,17,0.823529411764706,0.194229377100528,2.10109124518257
"53.1.9",129.102532447829,1029.28104,68894.9609375,36.6591959706365,2080577.51953125,1010.93916,1047.64518,66040.90234375,7,0.714285714285714,0.352601058457737,2.16941631267582
"53.1.10",129.102519987841,1071.54354,141615.0625,87.9820703295276,4939122.34960938,1010.93916,1099.08534,67775.1770833333,7,0.714285714285714,0.439464526801716,2.25304287735086
"53.1.11",129.1024437539,802.9872,120771.1484375,64.1535929486139,4468703.65039062,771.56418,834.81972,86230.5755208333,5,0.8,0.187150215328533,2.09437930824974
"53.1.12",129.102466760076,458.608248,252216.34375,45.8239949632956,7370607.703125,435.760776,481.42497,203899.713541667,3,1,0.311961942781331,2.15421091329105
"53.1.13",129.102470772377,670.45368,107569.3515625,32.9932763735728,2732441.4296875,654.10896,686.84094,94591.7265625,3,0.666666666666667,0.298213536820753,2.14428557546686
"53.1.14",129.102447307609,288.833004,127853.390625,42.158075366232,4451154.78515625,267.818022,309.684618,118848.018229167,2,1,0.318202013329431,2.1570491387448
"53.1.15",129.102489841408,712.3464,98524.78125,38.4921557691683,2894758.34765625,693.22932,731.47008,87413.7057291667,2,1,0.391620910930706,2.19727309261766
"53.1.16",129.102447806806,85.153614,117732.015625,61.4041532508161,6214612.85546875,60.322902,122.223366,113515.286458333,1,1,0.469855764952645,2.15648466330074
"53.1.17",129.102510033119,994.46316,71106.515625,58.6547135530184,3467816.578125,965.14626,1023.79782,68739.7447916667,1,1,0.237192712662053,2.1234585927415
"54.1.1",122.035407859113,414.810156,558255.25,41.2415954669661,9608573.8359375,397.589142,438.519882,532669.59375,56,0.0714285714285714,0.970001324887216,7.30593037002827
"55.1.1",139.094817401634,351.871338,380203.59375,117.309427106037,35714075.1328125,293.409474,410.284566,355655.59375,56,0.535714285714286,0.467502490946565,1.5114939710843
"55.1.2",139.094775936328,607.76562,273433.3125,124.641266300164,22108878.8320312,545.091546,669.5466,238304.260416667,56,0.839285714285714,0.500096660092635,1.53996071172208
"55.1.3",139.094764539482,818.3832,191580.96875,122.808306501632,17960974.375,757.86888,879.89316,177530.260416667,56,0.535714285714286,0.233038191950856,1.46384485786617
"55.1.4",139.094786468261,249.469266,355941.0625,131.973105494291,41047667.46875,183.523458,315.101958,336592.0625,48,0.729166666666667,0.233583611390522,1.46398766981511
"55.1.5",139.094800948912,77.792538,326171,54.9887939559547,16818037.2265625,60.322902,115.687284,319104.208333333,39,0.435897435897436,0.543324374133512,1.43871459185765
"55.1.6",139.094771864037,501.570708,482082.53125,64.1535929486139,14103869.7734375,469.565172,534.065868,262742.973958333,37,0.756756756756757,0.376986796948279,1.49233070297135
"55.1.7",139.094775640026,710.50158,183171,43.9910351647638,7217284.69921875,688.66224,732.37842,177321.604166667,22,0.545454545454545,0.312747456836446,1.47522290622395
"55.1.8",139.094795115291,173.461776,335355.78125,76.9843115383366,23343301.78125,135.00216,211.883766,325753.770833333,16,0.875,0.414559821929927,1.49856547782036
"55.1.9",139.09479546096,1035.71478,120773.6171875,56.8217537544866,5890079.859375,1007.28072,1064.18472,119783.442708333,12,0.5,0.238271098659992,1.46011213731902
"55.1.10",139.094809418402,430.307808,295260.9375,53.1558341574229,14024672.4921875,403.913724,456.785634,286274.416666667,9,0.555555555555556,0.17375376589686,1.45028701253318
"55.1.11",139.094785481062,121.312374,553897.875,38.4921557691683,11647964.03125,101.692374,140.473242,415999.729166667,7,0.714285714285714,0.620854660129286,1.57100646356069
"55.1.12",139.094781420103,942.27612,139898.1875,36.6591959706365,4290150.8359375,923.9634,960.55254,132687.348958333,7,0.714285714285714,0.418750604337238,1.49855772689018
"55.1.13",139.09479180269,988.03824,130981.9453125,47.6569547618274,5338745.3515625,964.23288,1011.88368,126873.059895833,7,0.571428571428571,0.250430294992263,1.46180373784335
"55.1.14",139.094776164785,847.66092,165787.8125,51.3228743588911,7345403.72265625,822.06906,873.44748,158613.619791667,6,0.666666666666667,0.268827702646557,1.46644316596729
"55.1.15",139.094774009871,888.19278,160808.578125,42.158075366232,5472151.75390625,867.04464,909.30846,146009.026041667,3,1,0.341933770778402,1.47973611370874
"55.1.16",139.094786561696,248.560524,355941.0625,131.973105494291,41089146.296875,182.612712,314.201964,336592.0625,1,1,0.220610606893882,1.46185551178545
"55.1.17",139.094769618926,675.0162,208639.546875,42.158075366232,7192584.2734375,654.10896,695.95254,189986.46875,1,1,0.193355465233197,1.45112367854613
"55.1.19",139.094791157871,1006.36458,130981.9453125,113.643507508973,12443047.1015625,949.57332,1063.26834,127865.6015625,26,0.461538461538462,0.104379623406662,1.43511943559504
"55.1.20",139.094778407513,861.51882,176660.21875,130.14014569576,18088667.5,796.67196,926.70024,167287.776041667,1,1,0.125119329487471,1.44001705594369
"56.1.1",139.050334770701,81.492138,30131.150390625,44.9075150640297,896183.938964844,60.322902,105.34785,28389.7682291667,56,0.0714285714285714,0.901064327627698,1.52229081135894
"56.2.1",139.050301674051,186.254562,519044.1875,62.320633150082,12621193.0727539,155.127768,217.354602,498172.791666667,56,0.0714285714285714,0.972020509111835,7.4695849950135
"56.2.2",139.050323586877,120.251628,37450.4296875,51.3228743588911,1131980.18457031,107.323956,158.78349,35046.7174479167,3,1,0.437364672440145,2.52752697249896
"56.3.1",139.050286960142,401.200752,550266.4375,73.318391941273,19533261.3847656,381.17139,454.023282,514528.28125,56,0.321428571428571,0.875416694774415,3.55715641284213
"56.3.2",139.050330701964,475.930122,102700.046875,52.239354258157,3746317.57568359,445.804206,497.760852,100244.799479167,3,1,0.197231781883999,1.87281483827655
"57.1.1",137.983214779454,791.292,540463.8125,62.320633150082,17605611.4746094,770.6289,832.09002,424900.71875,56,0.160714285714286,0.938774285577509,2.95563897954748
"58.1.1",128.082023281214,303.393534,47256.59765625,63.237113049348,2038987.54736328,262.36656,325.28163,41791.4505208333,56,0.839285714285714,0.493893086714367,1.31105778801659
"58.1.2",128.082046369352,82.40751,45776.546875,60.4876733515502,1875607.734375,60.322902,121.312374,41411.38671875,53,0.773584905660377,0.530216036016703,1.33697806465117
"58.1.3",128.082025968933,224.651058,56401.15625,80.6502311354003,2582598.26855469,184.436574,265.092648,49322.6106770833,15,0.466666666666667,0.169967954672971,1.26253384559892
"58.1.4",128.082026957951,139.561362,49316.765625,60.4876733515502,1930111.50878906,109.15308,169.778424,44648.7669270833,10,0.5,0.320277400745717,1.29417918499526
"58.2.1",128.0820243671,376.613796,55279.98828125,89.8150301280594,2952908.85644531,350.83008,440.341368,47872.6744791667,56,0.607142857142857,0.518387412173458,1.80810472888184
"58.2.2",128.081994873167,462.25509,106991.015625,70.5689522434753,2047180.97753906,417.55527,487.789176,43316.2161458333,19,0.684210526315789,0.420695118766432,1.79065851607736
"58.2.3",128.082011850259,413.904168,55279.98828125,53.1558341574229,1691163.57617188,387.577344,440.341368,43110.8671875,2,1,0.165099362054273,1.67764720814661
"58.3.1",128.081922952518,673.20492,29682.693359375,36.6591959706365,766080.247558594,655.92282,692.32032,26974.9837239583,56,0.0892857142857143,0.893338483182153,1.28473508859152
"58.4.1",128.081955009318,989.86506,27014.185546875,53.1558341574229,950441.86328125,963.31926,1016.45136,25125.962890625,56,0.0714285714285714,0.876040981141624,1.29953148779107
"59.1.1",139.052964093594,231.902388,508167.1875,35.7427160713706,8515705.40966797,215.531244,251.438754,470898.739583333,56,0.0535714285714286,0.945586818912029,5.25523011007114
"60.1.1",135.101700885039,125.858718,505518.96875,64.1535929486139,24873987.46875,93.421812,157.871256,472290.916666667,56,0.303571428571429,0.590597835251426,1.03818968949875
"60.1.2",135.10166874178,518.323476,341045.78125,89.8150301280594,26936470.328125,473.202402,563.81517,333447.135416667,56,0.696428571428571,0.382568073510931,1.01500500928505
"60.1.3",135.101689746576,781.42374,405896.84375,109.977587911909,39394928.234375,726.89808,835.73148,399361.15625,56,0.232142857142857,0.306540055971262,1.00571979772085
"60.1.4",135.101726052519,1058.66226,402049.9375,106.311668314846,36767165.921875,992.6382,1099.08534,389148.625,56,0.625,0.441439869375221,0.985781471728239
"60.1.5",135.101699068467,625.93824,371833.15625,58.6547135530184,19040935.328125,596.8017,655.01406,359097.385416667,52,0.884615384615385,0.104373042731316,0.988569082664912
"60.1.6",135.101723243996,896.49906,413445.46875,40.3251155677001,13687711.71875,876.18372,916.64154,391792.645833333,24,0.75,0.476778305112299,1.01646620452449
"60.1.7",135.101718878657,230.068524,353174.75,91.6479899265913,28621298.890625,184.436574,276.046218,348747.28125,20,0.45,0.205638734652727,0.997378094132133
"60.1.8",135.1016961671,667.73298,368250.625,38.4921557691683,12696356.234375,648.64548,686.84094,349679.791666667,19,0.526315789473684,0.249374168635487,0.998084163992045
"60.1.9",135.101714485025,76.873668,420279.46875,47.6569547618274,17997099.578125,60.322902,108.23721,414091.927083333,7,0.571428571428571,0.528409201383311,0.998521717026267
"60.1.10",135.101725865835,1005.45372,402049.9375,38.4921557691683,13026699.15625,986.21274,1024.71222,368278.604166667,7,0.428571428571429,0.337547610347468,1.00450473357233
"60.1.11",135.101728835381,337.19031,350358.09375,32.9932763735728,9457722.90625,320.642286,353.664432,328839.583333333,6,0.833333333333333,0.153637206566729,0.988308354002914
"60.1.12",135.101719733137,456.785634,376955.03125,43.9910351647638,13046988.984375,434.85453,478.690236,332494.020833333,6,0.833333333333333,0.170155097428099,0.992105870391583
"60.1.13",135.101699772348,841.2237,423815.0625,32.9932763735728,11366923.453125,824.78958,857.77548,382345.739583333,6,0.666666666666667,0.296245710356984,1.00144481041166
"60.1.15",135.101719840025,938.59164,411100.09375,32.9932763735728,11064621.109375,922.13904,955.08006,357332.979166667,5,0.6,0.232671154802459,0.996324210411172
"60.1.16",135.101724624731,288.833004,309756.25,38.4921557691683,11112656.703125,269.636508,307.890252,307035.020833333,3,0.666666666666667,0.217002489789563,0.995962789467799
"60.1.17",135.10171931751,413.904168,316244.96875,64.1535929486139,18560320.125,382.084884,445.804206,313670.5,3,1,0.166174657982722,0.99383148213551
"60.1.18",135.10174274417,368.412846,322288,47.6569547618274,13725667.84375,344.442882,392.126688,314213.802083333,1,1,0.215742179499012,0.996632846149893
"60.1.19",135.101691907009,617.75196,371833.15625,131.973105494291,42401771.6953125,551.710002,683.2149,363384.5,1,1,0.178873293076784,0.99444394007322
"60.1.20",135.101702726867,699.5835,410062.3125,51.3228743588911,17160519.234375,674.1108,725.08386,375650.15625,1,1,0.15810981586087,0.992806127011992
"60.1.21",135.101708589756,112.949928,505518.96875,118.225907005303,44867342.8125,60.322902,178.933728,472290.916666667,15,0.333333333333333,0.457214690059198,1.02421626470595
"60.1.22",135.101730004207,355.460568,350358.09375,115.476467307505,33634070.046875,297.950196,412.999428,333033.84375,11,0.818181818181818,0.0613880041465527,0.986075946657247
"61.1.1",123.100020420118,338.081046,486637.78125,109.977587911909,43217624.90625,283.360038,393.0318,466263.645833333,56,0.375,0.546154665391601,1.33727539184733
"61.1.2",123.100055402302,507.95679,307133.875,45.8239949632956,12770810.921875,485.052696,531.322512,296870.145833333,56,0.589285714285714,0.437821963734396,1.31615539661812
"61.1.3",123.100009147559,786.78678,206399.375,53.1558341574229,9347765.125,760.596,812.9535,197972.807291667,56,0.517857142857143,0.556494598040918,1.34476531022034
"61.1.4",123.100008881074,234.619608,423457.96875,80.6502311354003,32178015.109375,194.490012,275.136348,416419.375,35,0.4,0.273768496015711,1.29268530108168
"61.1.5",123.100028041058,1037.54274,123762.34375,32.9932763735728,3701545.8515625,1021.02288,1054.08354,120052.106770833,33,0.575757575757576,0.365141016226912,1.30281885030977
"61.1.6",123.100010513959,893.76474,170993.796875,34.8262361721047,4926231.13671875,876.18372,911.16246,162732.682291667,24,0.458333333333333,0.380467259611897,1.3068750806661
"61.1.7",123.100003926283,85.153614,418702.75,82.4831909339321,30552505.046875,60.322902,143.241228,393638.71875,23,0.695652173913043,0.573902428841439,1.3030059707896
"61.1.8",123.100002646391,169.778424,409630.5625,86.1491105309958,32173716.8125,126.773328,212.794266,405007.8125,15,0.666666666666667,0.354203987957731,1.30603618257317
"61.1.9",123.099996488876,573.945474,299618.5625,47.6569547618274,11650608.9296875,549.703266,597.70482,276378.057291667,15,0.333333333333333,0.36478924766563,1.30477592367356
"61.1.10",123.099993349104,687.74844,215072.9375,32.9932763735728,6221728.5625,671.39034,704.15238,210219.984375,14,0.5,0.209627411531051,1.28065380209857
"61.1.11",123.100006572752,279.688068,420211.125,47.6569547618274,18800514.03125,255.979104,303.393534,405690.052083333,4,1,0.194784564719505,1.28135385149406
"61.1.12",123.100047106516,445.804206,316404.09375,32.9932763735728,9562081.578125,429.399192,462.25509,306138.979166667,4,1,0.202184891370846,1.27970217444465
"61.1.13",123.100014383711,937.6788,157564.53125,32.9932763735728,4208016.49609375,921.22518,954.16704,147616.838541667,4,0.5,0.333921720979327,1.30083942706335
"61.1.14",123.099995217511,625.93824,251218.421875,47.6569547618274,10066761.6484375,602.34126,649.5492,236783.84375,2,1,0.217622320919661,1.28424836203082
"61.1.15",123.100010111215,739.63998,195302.0625,49.4899145603593,8552353.8515625,715.07304,764.26356,187592.895833333,1,1,0.298497038758029,1.29596450452722
"61.1.16",123.100021550493,1005.45372,157564.53125,117.309427106037,13791532.4765625,946.84224,1064.18472,133348.739583333,1,1,0.157535514392461,1.2791596062582
"62.1.1",122.006573740426,117.512772,270032.84375,122.808306501632,26897627.328125,60.322902,183.523458,264171.692708333,56,0.785714285714286,0.294751757473831,1.35780516527025
"62.1.2",122.006585518761,416.646654,300482.3125,80.6502311354003,18291870.359375,376.613796,456.785634,276804.5625,56,0.357142857142857,0.575034122927093,1.48258971230559
"62.1.3",122.006561978436,254.162484,260132.5,32.9932763735728,6527245.1328125,237.491838,270.551244,216477.380208333,23,0.521739130434783,0.432932059373033,1.39486221267237
"62.1.4",122.006572065569,135.911778,270032.84375,71.4854321427412,15580169.3125,99.831642,171.636912,264171.692708333,11,0.272727272727273,0.800537510798075,1.52565293431907
"62.1.5",122.006602322923,464.984454,305194.3125,49.4899145603593,5190388.8046875,440.341368,489.592668,223509.046875,6,0.666666666666667,0.450502065700609,1.42469240689726
"62.1.6",122.006586953807,191.751024,233003.953125,69.6524723442093,13663072.7734375,156.956382,226.4568,220486.036458333,1,1,0.144110081188832,1.35808445154546
"62.2.1",122.006600844816,739.63998,402853.4375,98.0633492214526,35615479.7304688,675.0162,772.46226,388924.5625,56,0.821428571428571,0.514718545310218,2.02998948691335
"62.2.2",122.006593146453,622.31076,388232.09375,116.392947206771,39320631.1386719,572.115366,687.74844,375463.291666667,34,0.882352941176471,0.347838356626935,1.97219567869392
"62.2.3",122.006594055942,673.20492,388430,76.9843115383366,27724440.546875,635.02542,711.44004,380421.552083333,9,0.333333333333333,0.260765287555658,2.09043316188652
"62.3.1",122.00661349263,1046.7282,387825.0625,118.225907005303,42808163.140625,980.69826,1099.08534,378528.770833333,56,0.910714285714286,0.311758410570722,1.29598714484648
"62.3.2",122.006594023188,850.39824,481756.125,97.1468693221867,22931889.8168945,802.08906,899.23428,397114.364583333,54,0.648148148148148,0.424515816428648,1.38325113242706
"62.3.3",122.006609639526,978.86838,380106.28125,45.8239949632956,16106235.75,955.99002,1001.80164,368434.645833333,18,0.333333333333333,0.311273059050346,1.35017295766827
"62.3.4",122.006611931048,943.19028,369504.40625,53.1558341574229,17719520.265625,916.64154,969.7137,360550.614583333,2,1,0.0920663261780779,1.32472426733036
"62.3.5",122.006608262915,894.6747,352094.375,51.3228743588911,15833550.828125,868.86678,920.28642,338811.625,1,1,0.25653531625331,1.34404050812802
"62.3.6",122.006613005011,1043.06658,387825.0625,121.891826602366,44138206.421875,977.04456,1099.08534,378528.770833333,1,1,0.263982897346338,1.29964750156286
"63.1.1",127.086785979121,287.923764,104365.5625,123.724786400898,8054861.1796875,221.936076,345.33351,85087.375,56,0.803571428571429,0.138418151217046,0.979310710528436
"63.1.2",127.086817754081,113.865174,85269.1953125,100.81278891925,5454096.67773438,63.103632,164.294706,75722.7239583333,54,0.814814814814815,0.254911884809631,1.00754965981736
"63.1.3",127.086824490026,181.702218,84523.296875,67.8195125456775,4156306.98046875,147.799446,215.531244,74211.1276041667,21,0.285714285714286,0.648373914719125,1.0623640655202
"63.1.4",127.086811612578,239.308464,104365.5625,51.3228743588911,3343068.52148438,213.706632,265.092648,76473.6796875,14,0.785714285714286,0.328778078200177,1.01425294711523
"63.1.5",127.086815978767,126.773328,85269.1953125,49.4899145603593,2834070.33398438,101.692374,151.477782,71294.1536458333,6,0.833333333333333,0.624723932244223,1.05990908226913
"63.1.6",127.086806954061,279.688068,78516.765625,45.8239949632956,2921149.52148438,256.885344,302.494536,74868.9296875,2,1,0.121008440384259,0.988194650163267
"63.2.1",127.086823627724,441.250614,174006.765625,106.311668314846,9021747.09375,388.488714,494.111886,105506.4609375,56,0.875,0.120935552201161,2.19197661273757
"63.2.2",127.08681519931,742.39434,58610.9921875,98.9798291207185,3171472.73632812,676.83042,775.14888,49060.88671875,56,0.589285714285714,0.465081739481487,2.35324431161843
"63.2.3",127.086822123211,493.20951,326865.375,64.1535929486139,5574707.27148438,461.344356,525.662928,143918.247395833,27,0.740740740740741,0.291236499758028,2.26417679273248
"63.2.4",127.086784202156,552.626376,460216.40625,32.9932763735728,2878295.29101562,535.894482,569.310882,322843.0625,21,0.380952380952381,0.637355134336169,2.65129299114494
"63.2.5",127.086804577544,615.94272,189141.53125,113.643507508973,4213554.73535156,559.047324,672.2958,60487.1940104167,13,0.769230769230769,0.283462732217306,2.26439936048645
"63.2.6",127.08683064729,456.785634,174006.765625,56.8217537544866,5042541.21484375,428.489574,485.052696,105471.40625,3,0.666666666666667,0.340609954117631,2.28850333649502
"63.2.7",127.086822156279,672.2958,49695.08203125,36.6591959706365,1208848.03515625,654.10896,690.47346,47495.3359375,2,0.5,0.281583934329233,2.22235046308464
"63.3.1",127.086808910988,837.55098,249817.609375,120.9753467031,7162324.86230469,783.2091,903.82914,136960.010416667,56,0.410714285714286,0.311402897857815,2.06168205246
"63.3.2",127.086852144856,1077.95574,102688.078125,67.8195125456775,2893001.23242188,1031.13792,1099.08534,69609.46875,56,0.607142857142857,0.504786455034758,2.19835178472241
"63.3.3",127.086846333905,934.94292,79773.96875,65.9865527471457,3201070.46484375,902.00394,967.88724,68849.0325520833,11,0.454545454545455,0.298367031137063,2.04257027216777
"63.3.4",127.086856007082,1024.71222,56072.19140625,38.4921557691683,1643221.91503906,1005.45372,1043.98122,54189.8138020833,10,0.6,0.40447638602472,2.10472310087634
"63.3.5",127.086802844458,804.78396,153886.203125,70.5689522434753,3818402.98144531,783.2091,853.15926,71878.8645833333,8,0.875,0.327226000329643,2.04869343065568
"63.3.6",127.086849762101,988.94994,58313.22265625,67.8195125456775,2868194.78417969,955.08006,1022.88234,54040.8411458333,3,1,0.197044080616506,1.99422439193941
"64.1.1",120.081048502874,128.591826,41309.109375,70.5689522434753,1430766.58398438,79.627278,150.536424,35309.474609375,56,0.232142857142857,0.817404600667658,1.69952966174363
"64.2.1",120.081041703129,168.860802,22881.3671875,52.239354258157,853403.871582031,152.390286,204.56319,22039.9993489583,56,0.160714285714286,0.78972759266644,1.10037872829434
"64.3.1",120.081052645294,259.6092,455334.875,62.320633150082,10232510.75,228.261408,290.654118,412437.822916667,56,0.0892857142857143,0.966375152499498,6.45022782591601
"65.1.1",130.086439571538,144.153846,351885.25,120.9753467031,31765166.0859375,83.32587,204.56319,341281.385416667,56,0.321428571428571,0.827611042557932,1.65437644820392
"65.1.2",130.086447722553,423.001488,277815.8125,47.6569547618274,11513568.4140625,399.39489,446.740326,271532.770833333,56,0.214285714285714,0.605787801098708,1.53350112475488
"65.1.3",130.086412393464,611.41536,431546.4375,131.973105494291,18033375.5791016,545.091546,676.83042,198522.526041667,56,0.821428571428571,0.464958880222668,1.51139338138351
"65.1.4",130.086432970753,978.86838,144059.53125,34.8262361721047,4272635.85546875,961.49628,996.28854,132917.916666667,56,0.25,0.640455737424835,1.54779168180901
"65.1.5",130.086430708108,820.19418,152022.703125,32.9932763735728,4199881.5078125,803.88558,836.64084,146533.010416667,52,0.615384615384615,0.364783300615213,1.47749489296511
"65.1.6",130.086416803928,748.75518,147525.828125,65.9865527471457,8424617.2734375,715.9824,781.42374,145143.213541667,31,0.709677419354839,0.430620905402334,1.50396611989815
"65.1.7",130.086447633803,222.841698,298112.5,78.8172713368685,19110107.2109375,183.523458,262.36656,279966.708333333,23,0.565217391304348,0.728924233379804,1.56905523026959
"65.1.8",130.086426325936,498.666726,280701.09375,43.9910351647638,6884989.82421875,476.868,521.063448,214473.317708333,16,0.6875,0.406193914685571,1.49651501728985
"65.1.9",130.086443991013,371.134458,298827.8125,67.8195125456775,16162467.8359375,337.19031,404.821104,276447.59375,10,0.6,0.334919582994747,1.47548011122655
"65.1.10",130.086439319152,1044.89958,134373.25,120.058866803835,12652951.6757812,978.86838,1099.08534,132093.963541667,8,0.5,0.218209407605647,1.38502943533219
"65.1.11",130.086433975938,895.5846,134363.046875,43.9910351647638,5103987.58203125,873.44748,917.55192,129121.598958333,7,0.571428571428571,0.471048486818949,1.50466971157648
"65.1.12",130.08641697929,705.06024,176276.390625,58.6547135530184,7877700.91796875,675.92442,734.196,156114.203125,5,0.8,0.18836365934524,1.44648629613665
"65.1.13",130.086447105958,327.222996,275692.9375,32.9932763735728,7459312.046875,310.582608,343.55277,259097.635416667,4,0.75,0.556732647523179,1.52996421066993
"65.1.14",130.086441993426,281.538054,253721.671875,32.9932763735728,7373803.46875,265.092648,297.950196,241999.104166667,3,0.666666666666667,0.319960420692993,1.46161270914005
"66.1.1",131.070487932698,327.222996,167350.5625,49.4899145603593,5724279.3359375,294.31947,343.55277,135486.604166667,56,0.785714285714286,0.551136949672601,1.11811049543014
"66.1.2",131.07044666462,112.040298,156512.15625,117.309427106037,14158986.3125,60.322902,178.024746,152862.911458333,55,0.854545454545454,0.316145576037886,1.06369718418365
"66.1.3",131.070442540847,185.344314,156512.15625,104.478708516314,13151930.4726562,133.178658,237.491838,147770.59375,22,0.5,0.292040111469935,1.0854815739956
"66.1.4",131.070447496299,277.866828,145667.0625,47.6569547618274,5903756.1015625,254.162484,301.591914,140381.661458333,7,0.857142857142857,0.37548718133265,1.0935642910965
"66.1.5",131.070437701759,119.340636,154026.375,51.3228743588911,6070551.859375,93.421812,145.065462,142655.5625,1,1,0.385632311124452,1.0960480864323
