"feature","mz","rt","into","file_name","M_area","BMIS","BMISed_area"
"FT139",266.734530754991,451.94873046875,38386749.8817018,"190715_Poo_TruePooFK180310_Full1.mzML",38425185.3747158,"L-Cysteic acid, 2H3",29689306.4471498
"FT139",266.734629013701,452.880282,526052.381630511,"190715_Poo_TruePooFK180310_Full2.mzML",1318849.12688732,"L-Cysteic acid, 2H3",1380633.57827514
"FT139",266.734632263317,451.862091064453,16575713.3862868,"190715_Poo_TruePooFK180310_Full3.mzML",22927863.0354643,"L-Cysteic acid, 2H3",24525619.0336028
"FT139",266.734483666259,459.212860107422,11824590.1515548,"190715_Poo_TruePooFK180310_Half1.mzML",11811151.0882864,"L-Cysteic acid, 2H3",14540310.3793685
"FT139",266.734600049101,451.827514648438,1083122.22264387,"190715_Poo_TruePooFK180310_Half3.mzML",1940143.14647353,"L-Cysteic acid, 2H3",3347379.23322992
"FT139",266.734523597969,449.112274169922,1478543.1211605,"190715_Smp_FK180310S62C1-25m_A.mzML",3741422.46947527,"L-Cysteic acid, 2H3",5047917.55213939
"FT139",266.734568570176,452.852813720703,35388835.4814927,"190715_Smp_FK180310S62C1-25m_B.mzML",35547973.0766678,"L-Cysteic acid, 2H3",31150158.621647
"FT139",266.734444881999,450.075897216797,19443232.5226084,"190715_Smp_FK180310S62C1-25m_C.mzML",19197893.9991121,"L-Cysteic acid, 2H3",17081767.2155457
"FT139",266.734664224323,455.478637695312,33778675.5942646,"190715_Smp_FK180310S62C1-DCM_A.mzML",44362028.3966789,"L-Cysteic acid, 2H3",44351708.4455369
"FT139",266.7345373187,456.501159667969,38779258.7362472,"190715_Smp_FK180310S62C1-DCM_B.mzML",39224581.7750721,"L-Cysteic acid, 2H3",24571659.1285257
"FT139",266.734580527086,448.073486328125,16664414.9104041,"190715_Smp_FK180310S62C1-DCM_C.mzML",17605480.7986965,"L-Cysteic acid, 2H3",18492741.6419968
"FT139",266.734521561344,452.819976806641,47312094.0570365,"190715_Smp_FK180310S64C1-25m_A.mzML",45427876.860527,"L-Cysteic acid, 2H3",40526567.1568644
"FT139",266.734519920815,449.749725341797,21255482.6898797,"190715_Smp_FK180310S64C1-25m_B.mzML",20994615.6512537,"L-Cysteic acid, 2H3",29618150.6702612
"FT139",266.734500617124,452.953521728516,11738326.9603393,"190715_Smp_FK180310S64C1-25m_C.mzML",11517792.6844878,"L-Cysteic acid, 2H3",11428863.1187444
"FT139",266.73464884406,451.85888671875,23115461.99831,"190715_Smp_FK180310S64C1-DCM_A.mzML",23055558.9373627,"L-Cysteic acid, 2H3",22632410.9024472
"FT139",266.734643567409,452.723236083984,41069503.9250551,"190715_Smp_FK180310S64C1-DCM_B.mzML",40249941.7114182,"L-Cysteic acid, 2H3",37874786.8219335
"FT139",266.734612533022,451.933715820312,20879610.4133377,"190715_Smp_FK180310S64C1-DCM_C.mzML",20626635.4860878,"L-Cysteic acid, 2H3",19120316.9761962
"FT139",266.734445576296,450.072540283203,51094396.9104982,"190715_Smp_FK180310S77C1-25m_A.mzML",50777867.2609901,"L-Cysteic acid, 2H3",43569022.7467556
"FT139",266.734545878556,447.165161132812,14932556.2825752,"190715_Smp_FK180310S77C1-25m_B.mzML",14847228.456109,"L-Cysteic acid, 2H3",16015092.1447128
"FT139",266.734528071768,451.900390625,8605221.05036624,"190715_Smp_FK180310S77C1-25m_C.mzML",8563451.84380078,"L-Cysteic acid, 2H3",10905241.1550505
"FT139",266.734568530725,448.952697753906,40001336.2076382,"190715_Smp_FK180310S77C1-DCM_A.mzML",37484540.9205818,"L-Cysteic acid, 2H3",36533018.1542047
"FT139",266.734574836975,446.080108642578,32193219.9764152,"190715_Smp_FK180310S77C1-DCM_B.mzML",31782126.2613773,"L-Cysteic acid, 2H3",30069825.4876016
"FT139",266.734487721954,450.161743164062,25136240.832395,"190715_Smp_FK180310S77C1-DCM_C.mzML",25226205.0295906,"L-Cysteic acid, 2H3",22881788.4611632
"FT139",266.734442336949,448.298645019531,28344482.5598447,"190715_Smp_FK180310S80C1-25m_A.mzML",28414858.6605759,"L-Cysteic acid, 2H3",29267669.2613366
"FT139",266.734532409499,448.104583740234,33615459.2647474,"190715_Smp_FK180310S80C1-25m_B.mzML",33673610.7744303,"L-Cysteic acid, 2H3",30909627.9952049
"FT139",266.734566655761,453.771392822266,27806256.8401702,"190715_Smp_FK180310S80C1-25m_C.mzML",27645419.5936384,"L-Cysteic acid, 2H3",26417922.1621627
"FT139",266.734514548478,451.876342773438,53302708.9735587,"190715_Smp_FK180310S80C1-DCM_A.mzML",49660142.3324604,"L-Cysteic acid, 2H3",48412976.7382969
"FT139",266.73455887481,451.019714355469,44559532.628488,"190715_Smp_FK180310S80C1-DCM_B.mzML",43958742.7475414,"L-Cysteic acid, 2H3",42470964.5021903
"FT139",266.73460378882,450.985382080078,17425825.4341163,"190715_Smp_FK180310S80C1-DCM_C.mzML",17381536.1633739,"L-Cysteic acid, 2H3",18141487.3023981
"FT140",267.072509135765,610.525085449219,88054.6273639361,"190715_Blk_KM1906U14-Blk_C.mzML",86199.0177598,"None",86199.0177598
"FT140",267.072362277564,601.086303710938,37657501.0091837,"190715_Poo_TruePooFK180310_Full1.mzML",37507425.3097343,"None",37507425.3097343
"FT140",267.072450791872,599.39043,31589517.1774367,"190715_Poo_TruePooFK180310_Full2.mzML",31527413.8586769,"None",31527413.8586769
"FT140",267.072594762918,598.176147460938,34450949.8451457,"190715_Poo_TruePooFK180310_Full3.mzML",33900810.1666794,"None",33900810.1666794
"FT140",267.072350605377,615.74462890625,16955667.0178199,"190715_Poo_TruePooFK180310_Half1.mzML",16687518.9907427,"None",16687518.9907427
"FT140",267.072459805757,604.621276855469,15815791.9991041,"190715_Poo_TruePooFK180310_Half2.mzML",16260207.2611589,"None",16260207.2611589
"FT140",267.072624975109,601.633483886719,18038395.029582,"190715_Poo_TruePooFK180310_Half3.mzML",17666582.4305696,"None",17666582.4305696
"FT140",267.072531747833,600.139465332031,53189661.3965452,"190715_Smp_FK180310S62C1-25m_A.mzML",52571171.8607178,"None",52571171.8607178
"FT140",267.072440688096,598.460327148438,31534437.830562,"190715_Smp_FK180310S62C1-25m_B.mzML",30688334.0329304,"None",30688334.0329304
"FT140",267.072400292681,599.098022460938,32169592.3150935,"190715_Smp_FK180310S62C1-25m_C.mzML",32826310.4533634,"None",32826310.4533634
"FT140",267.072462621567,600.82861328125,649616.365862114,"190715_Smp_FK180310S62C1-DCM_A.mzML",2796738.64685047,"None",2796738.64685047
"FT140",267.072397504709,599.04931640625,4112891.29236257,"190715_Smp_FK180310S62C1-DCM_B.mzML",7176869.98970127,"None",7176869.98970127
"FT140",267.072448870541,597.029113769531,1869904.77183022,"190715_Smp_FK180310S62C1-DCM_C.mzML",3316836.76194572,"None",3316836.76194572
"FT140",267.072452639836,597.521179199219,148848971.73905,"190715_Smp_FK180310S64C1-25m_A.mzML",146869549.615387,"None",146869549.615387
"FT140",267.072397550856,602.84765625,95749112.8789548,"190715_Smp_FK180310S64C1-25m_B.mzML",97779391.5208702,"None",97779391.5208702
"FT140",267.072470281725,598.613464355469,112789985.558947,"190715_Smp_FK180310S64C1-25m_C.mzML",112326030.605446,"None",112326030.605446
"FT140",267.072436574292,598.277221679688,2840554.75723558,"190715_Smp_FK180310S64C1-DCM_A.mzML",7465436.23965597,"None",7465436.23965597
"FT140",267.07245959633,596.467712402344,5493399.96155548,"190715_Smp_FK180310S64C1-DCM_B.mzML",8579691.68872833,"None",8579691.68872833
"FT140",267.072449695764,595.005676269531,5508503.33856383,"190715_Smp_FK180310S64C1-DCM_C.mzML",7215957.03154945,"None",7215957.03154945
"FT140",267.072313150869,598.366394042969,24518115.9949713,"190715_Smp_FK180310S77C1-25m_A.mzML",23841640.3267679,"None",23841640.3267679
"FT140",267.072454560258,599.567260742188,15692381.0067544,"190715_Smp_FK180310S77C1-25m_B.mzML",14989799.995326,"None",14989799.995326
"FT140",267.072396094355,599.634582519531,27922662.2335529,"190715_Smp_FK180310S77C1-25m_C.mzML",27666025.6175976,"None",27666025.6175976
"FT140",267.072442974281,597.241149902344,924877.357917291,"190715_Smp_FK180310S77C1-DCM_A.mzML",2744527.6579169,"None",2744527.6579169
"FT140",267.072452363492,599.488464355469,767576.011103572,"190715_Smp_FK180310S77C1-DCM_B.mzML",1792178.61424804,"None",1792178.61424804
"FT140",267.072458594575,594.353759765625,741189.265409165,"190715_Smp_FK180310S77C1-DCM_C.mzML",1898370.0746094,"None",1898370.0746094
"FT140",267.072342522122,597.81640625,43103249.8631786,"190715_Smp_FK180310S80C1-25m_A.mzML",42703683.8076515,"None",42703683.8076515
"FT140",267.072382897396,597.745178222656,93528526.3249776,"190715_Smp_FK180310S80C1-25m_B.mzML",94892626.2267876,"None",94892626.2267876
"FT140",267.072446929378,599.686950683594,75772059.5875741,"190715_Smp_FK180310S80C1-25m_C.mzML",74574046.6511002,"None",74574046.6511002
"FT140",267.072415640667,593.781494140625,2799828.86759222,"190715_Smp_FK180310S80C1-DCM_A.mzML",5376072.39358449,"None",5376072.39358449
"FT140",267.072355468276,599.695678710938,9837583.92238032,"190715_Smp_FK180310S80C1-DCM_B.mzML",9648263.69772005,"None",9648263.69772005
"FT140",267.072454421811,598.620971679688,14346616.7642781,"190715_Smp_FK180310S80C1-DCM_C.mzML",14274058.5454416,"None",14274058.5454416
"FT140",267.072440343469,624.08837890625,258155.804085236,"190715_Std_4uMStdsMix1InMatrix_1.mzML",975892.439882278,"None",975892.439882278
"FT140",267.072435717851,625.254028320312,222497.827983968,"190715_Std_4uMStdsMix1InMatrix_2.mzML",582875.694984674,"None",582875.694984674
"FT140",267.072443356885,625.43408203125,15347433.6475421,"190715_Std_4uMStdsMix2InMatrix_1.mzML",15525087.3868761,"None",15525087.3868761
"FT140",267.072326660156,624.604736328125,248850.577217786,"190715_Std_4uMStdsMix2InMatrix_2.mzML",772411.961846352,"None",772411.961846352
"FT140",267.072484489368,625.151794433594,738652.343312852,"190715_Std_H2OinMatrix_1.mzML",1566234.52995276,"None",1566234.52995276
"FT141",267.072386630859,622.004638671875,463928.592610359,"190715_Poo_TruePooFK180310_Full1.mzML",693406.735776901,"Isethionic acid, 13C2",659795.094611624
"FT141",267.072412666193,621.1479,458242.123805523,"190715_Poo_TruePooFK180310_Full2.mzML",1470910.51332635,"Isethionic acid, 13C2",3074917.05995544
"FT141",267.072383932302,620.402648925781,670667.036701467,"190715_Poo_TruePooFK180310_Full3.mzML",1457506.58675241,"Isethionic acid, 13C2",2295120.54172735
"FT141",267.072380534489,622.063110351562,1655189.66191114,"190715_Poo_TruePooFK180310_Half1.mzML",3598955.563164,"Isethionic acid, 13C2",1017892.07965213
"FT141",267.072410224967,622.196228027344,187600.355829765,"190715_Poo_TruePooFK180310_Half2.mzML",732490.844161034,"Isethionic acid, 13C2",NA
