"feature","mz","rt","into","file_name","M_area","BMIS","BMISed_area"
"FT002",60.0645063562974,564.266784667969,10018585.481148,"190715_Smp_FK180310S80C1-25m_B.mzML",9507707.01458216,"None",9507707.01458216
"FT002",60.0644971770007,563.212097167969,9183259.06657513,"190715_Smp_FK180310S80C1-25m_C.mzML",8624714.42096901,"None",8624714.42096901
"FT002",60.0644817777496,556.130126953125,6417975.10376599,"190715_Smp_FK180310S80C1-DCM_A.mzML",8284958.81668568,"None",8284958.81668568
"FT002",60.0644759708264,562.279479980469,9994399.60717172,"190715_Smp_FK180310S80C1-DCM_B.mzML",9458232.93392134,"None",9458232.93392134
"FT002",60.0644978266146,569,12539298.1855324,"190715_Smp_FK180310S80C1-DCM_C.mzML",11872033.5387182,"None",11872033.5387182
"FT002",60.0644815935714,563.908081054688,281450.033341104,"190715_Std_4uMStdsMix1InH2O_1.mzML",502176.023199052,"None",502176.023199052
"FT002",60.0644822588822,572.604675292969,2045531.46490451,"190715_Std_4uMStdsMix1InH2O_2.mzML",2777215.78053665,"None",2777215.78053665
"FT002",60.0644808071451,566.801452636719,214314.927462089,"190715_Std_4uMStdsMix1InMatrix_1.mzML",646148.709790528,"None",646148.709790528
"FT002",60.0644886642206,571.643737792969,2351264.66039283,"190715_Std_4uMStdsMix1InMatrix_2.mzML",3295473.86632204,"None",3295473.86632204
"FT002",60.0644786873315,569.106201171875,213475.261831002,"190715_Std_4uMStdsMix2InH2O_1.mzML",459638.742501229,"None",459638.742501229
"FT002",60.0644954110403,564.964660644531,2492601.35097542,"190715_Std_4uMStdsMix2InH2O_2.mzML",2624363.45335507,"None",2624363.45335507
"FT002",60.0644783459148,554.42822265625,77389.9239073622,"190715_Std_4uMStdsMix2InMatrix_1.mzML",603436.738084465,"None",603436.738084465
"FT002",60.0644884496824,564.933288574219,2265718.68171,"190715_Std_4uMStdsMix2InMatrix_2.mzML",3051616.46140289,"None",3051616.46140289
"FT002",60.0644857683239,565.906066894531,243407.64154652,"190715_Std_H2OinMatrix_1.mzML",569383.150807083,"None",569383.150807083
"FT002",60.0644849081672,571.703247070312,2639454.84454748,"190715_Std_H2OinMatrix_2.mzML",2965895.00525498,"None",2965895.00525498
"FT003",60.0815420953954,552.804138183594,443108.119056892,"190715_Poo_TruePooFK180310_Full1.mzML",440742.240340441,"None",440742.240340441
"FT003",60.081532082713,552.167496,365853.942252528,"190715_Poo_TruePooFK180310_Full2.mzML",360623.041724727,"None",360623.041724727
"FT003",60.0815416923939,552.31201171875,572243.125651862,"190715_Poo_TruePooFK180310_Full3.mzML",528930.985507607,"None",528930.985507607
"FT003",60.0815320131318,546.803588867188,88697.5169814554,"190715_Poo_TruePooFK180310_Half1.mzML",119410.319561779,"None",119410.319561779
"FT003",60.0815388513142,554.821655273438,140099.608589292,"190715_Poo_TruePooFK180310_Half2.mzML",187039.158563316,"None",187039.158563316
"FT003",60.081551846566,557.655334472656,34000.1479097696,"190715_Poo_TruePooFK180310_Half3.mzML",66273.4091918468,"None",66273.4091918468
"FT003",60.0815451565524,553.785095214844,402705.810241759,"190715_Smp_FK180310S62C1-25m_A.mzML",403027.574310303,"None",403027.574310303
"FT003",60.0815233778052,551.273254394531,752108.873065052,"190715_Smp_FK180310S62C1-25m_B.mzML",793339.820730567,"None",793339.820730567
"FT003",60.0815354914594,552.21728515625,1697773.77273209,"190715_Smp_FK180310S62C1-25m_C.mzML",1711411.97200596,"None",1711411.97200596
"FT003",60.081554364007,552.39990234375,79983.6482657989,"190715_Smp_FK180310S62C1-DCM_A.mzML",260719.661632359,"None",260719.661632359
"FT003",60.0815465191443,548.556884765625,542113.376193377,"190715_Smp_FK180310S62C1-DCM_B.mzML",595863.19622606,"None",595863.19622606
"FT003",60.0814913897679,553.149169921875,929421.788334116,"190715_Smp_FK180310S62C1-DCM_C.mzML",901174.266562045,"None",901174.266562045
"FT003",60.0815315246582,553.939270019531,31848.5892072091,"190715_Smp_FK180310S64C1-25m_A.mzML",405157.634136558,"None",405157.634136558
"FT003",60.0815270707243,549.727233886719,279232.525707354,"190715_Smp_FK180310S64C1-25m_B.mzML",327941.465965539,"None",327941.465965539
"FT003",60.0815582852667,551.603637695312,1097001.31830393,"190715_Smp_FK180310S64C1-25m_C.mzML",1069257.36484659,"None",1069257.36484659
"FT003",60.0815419787776,552.372314453125,189585.720272799,"190715_Smp_FK180310S64C1-DCM_A.mzML",221191.844060838,"None",221191.844060838
"FT003",60.0815326276593,550.31396484375,277750.162730495,"190715_Smp_FK180310S64C1-DCM_B.mzML",304408.757181644,"None",304408.757181644
"FT003",60.0815357238718,551.456359863281,109563.100389202,"190715_Smp_FK180310S64C1-DCM_C.mzML",391020.12019366,"None",391020.12019366
"FT003",60.0815100061832,551.251281738281,642258.699833824,"190715_Smp_FK180310S77C1-25m_A.mzML",614096.173336744,"None",614096.173336744
"FT003",60.0815231667361,550.996826171875,209670.992837608,"190715_Smp_FK180310S77C1-25m_B.mzML",215746.704964399,"None",215746.704964399
"FT003",60.0815294882293,550.321533203125,393621.716854652,"190715_Smp_FK180310S77C1-25m_C.mzML",386980.212519616,"None",386980.212519616
"FT003",60.0815465527611,550.31201171875,280246.900473525,"190715_Smp_FK180310S77C1-DCM_A.mzML",314780.439132243,"None",314780.439132243
"FT003",60.0815331867144,553.02001953125,273886.293696273,"190715_Smp_FK180310S77C1-DCM_B.mzML",279078.604498029,"None",279078.604498029
"FT003",60.0815275081987,554.031372070312,337533.415385136,"190715_Smp_FK180310S77C1-DCM_C.mzML",470561.92945981,"None",470561.92945981
"FT003",60.0815536036476,553.144714355469,318622.829441299,"190715_Smp_FK180310S80C1-25m_B.mzML",308200.808771014,"None",308200.808771014
"FT003",60.0815440934924,552.128723144531,314123.986366391,"190715_Smp_FK180310S80C1-25m_C.mzML",379004.279781282,"None",379004.279781282
"FT003",60.0815367284327,551.479919433594,240743.883518111,"190715_Smp_FK180310S80C1-DCM_A.mzML",233943.434611082,"None",233943.434611082
"FT003",60.081534091285,552.175170898438,503191.246976126,"190715_Smp_FK180310S80C1-DCM_B.mzML",469117.502177924,"None",469117.502177924
"FT003",60.081562237926,553.528015136719,377821.898379965,"190715_Smp_FK180310S80C1-DCM_C.mzML",357532.11890468,"None",357532.11890468
"FT003",60.0815363003545,554.7138671875,25965.0953926345,"190715_Std_4uMStdsMix1InH2O_1.mzML",136678.444924533,"None",136678.444924533
"FT003",60.0815262261391,554.852661132812,75282.7194622105,"190715_Std_4uMStdsMix1InH2O_2.mzML",101585.732725024,"None",101585.732725024
"FT003",60.0815175401425,549.641723632812,345969.132141451,"190715_Std_4uMStdsMix1InMatrix_1.mzML",587911.027452946,"None",587911.027452946
"FT003",60.0815384909299,555.9482421875,519106.366924589,"190715_Std_4uMStdsMix1InMatrix_2.mzML",601707.445049882,"None",601707.445049882
