"feature","mz","rt","into","file_name","M_area","BMIS","BMISed_area"
"FT139",138.13655090332,388.772521972656,9049.47138615847,"190715_Smp_FK180310S62C1-25m_B.mzML",0,"None",0
"FT139",138.136535644531,388.427307128906,10028.3325776339,"190715_Smp_FK180310S62C1-DCM_C.mzML",0,"None",0
"FT139",138.13655090332,389.384674072266,11106.7706965096,"190715_Smp_FK180310S64C1-DCM_C.mzML",0,"None",0
"FT139",138.13655090332,390.075134277344,9042.2838481872,"190715_Smp_FK180310S77C1-25m_B.mzML",0,"None",0
"FT139",138.136566162109,389.838592529297,10852.6642667688,"190715_Smp_FK180310S77C1-25m_C.mzML",38894.3482079506,"None",38894.3482079506
"FT140",139.030269001692,319.695678710938,1381902.19026683,"190715_Blk_KM1906U14-Blk_C.mzML",1263491.86839619,"None",1263491.86839619
"FT140",139.030406560897,323.747711181641,1863813.98098491,"190715_Poo_TruePooFK180310_Full1.mzML",2477523.14068174,"None",2477523.14068174
"FT140",139.030376799509,323.979762,9763853.90987927,"190715_Poo_TruePooFK180310_Full2.mzML",9690496.82140493,"None",9690496.82140493
"FT140",139.030437345474,322.574645996094,10244012.0295707,"190715_Poo_TruePooFK180310_Full3.mzML",10006619.2755373,"None",10006619.2755373
"FT140",139.030395835291,322.010070800781,504303.313452132,"190715_Poo_TruePooFK180310_Half1.mzML",1194092.1393865,"None",1194092.1393865
"FT140",139.030365626687,323.848602294922,4124289.24385333,"190715_Poo_TruePooFK180310_Half2.mzML",4018254.93697798,"None",4018254.93697798
"FT140",139.030410700117,325.441467285156,3955939.41569081,"190715_Poo_TruePooFK180310_Half3.mzML",3856793.90265381,"None",3856793.90265381
"FT140",139.030394461784,324.880981445312,986921.419700062,"190715_Smp_FK180310S62C1-25m_A.mzML",1533999.22191775,"None",1533999.22191775
"FT140",139.030360574023,323.277618408203,2685888.21372494,"190715_Smp_FK180310S62C1-25m_B.mzML",3364019.51053572,"None",3364019.51053572
"FT140",139.03034303771,323.719024658203,6656702.79811334,"190715_Smp_FK180310S62C1-25m_C.mzML",6539402.64410019,"None",6539402.64410019
"FT140",139.030450940084,325.865783691406,5376448.91372513,"190715_Smp_FK180310S62C1-DCM_A.mzML",5319523.95329571,"None",5319523.95329571
"FT140",139.030371587239,324.378326416016,6374314.2904785,"190715_Smp_FK180310S62C1-DCM_B.mzML",6907348.54709864,"None",6907348.54709864
"FT140",139.03030690862,325.007080078125,7784232.24432087,"190715_Smp_FK180310S62C1-DCM_C.mzML",7605877.26348233,"None",7605877.26348233
"FT140",139.030342260839,323.331115722656,2661054.52676512,"190715_Smp_FK180310S64C1-25m_A.mzML",3933425.46679413,"None",3933425.46679413
"FT140",139.030386852119,324.175598144531,8405950.67151864,"190715_Smp_FK180310S64C1-25m_B.mzML",8354132.99778008,"None",8354132.99778008
"FT140",139.030399220672,323.684875488281,6282766.27295703,"190715_Smp_FK180310S64C1-25m_C.mzML",6040018.87499404,"None",6040018.87499404
"FT140",139.030403628764,324.026428222656,9043696.85502091,"190715_Smp_FK180310S64C1-DCM_A.mzML",8909487.54697132,"None",8909487.54697132
"FT140",139.030385878807,324.699584960938,7245899.2108919,"190715_Smp_FK180310S64C1-DCM_B.mzML",6359245.32554555,"None",6359245.32554555
"FT140",139.030333317188,324.596160888672,9966963.60084418,"190715_Smp_FK180310S64C1-DCM_C.mzML",9370334.67861319,"None",9370334.67861319
"FT140",139.030343357161,323.054077148438,1634227.7225301,"190715_Smp_FK180310S77C1-25m_A.mzML",3514493.89100218,"None",3514493.89100218
"FT140",139.030358966106,320.687866210938,8540021.27853886,"190715_Smp_FK180310S77C1-25m_B.mzML",8754699.49015498,"None",8754699.49015498
"FT140",139.030383783373,324.062896728516,7797663.72097443,"190715_Smp_FK180310S77C1-25m_C.mzML",7770983.35155559,"None",7770983.35155559
"FT140",139.030328005898,325.315307617188,4643484.79822402,"190715_Smp_FK180310S77C1-DCM_A.mzML",4652732.6445595,"None",4652732.6445595
"FT140",139.030385670144,323.756530761719,10468646.2311883,"190715_Smp_FK180310S77C1-DCM_B.mzML",10469428.9466403,"None",10469428.9466403
"FT140",139.030327187681,324.047790527344,3879644.75103024,"190715_Smp_FK180310S77C1-DCM_C.mzML",3854099.36813688,"None",3854099.36813688
"FT140",139.030305219241,322.715454101562,8552722.41597318,"190715_Smp_FK180310S80C1-25m_A.mzML",8714528.77372718,"None",8714528.77372718
"FT140",139.030407978116,323.637756347656,2014618.22739334,"190715_Smp_FK180310S80C1-25m_B.mzML",2896822.11098611,"None",2896822.11098611
"FT140",139.030372796242,322.343078613281,1875880.51493295,"190715_Smp_FK180310S80C1-25m_C.mzML",2397133.8602826,"None",2397133.8602826
"FT140",139.030365420695,325.100769042969,3371991.525061,"190715_Smp_FK180310S80C1-DCM_A.mzML",3382205.40197432,"None",3382205.40197432
"FT140",139.030342757763,325.991424560547,1628760.65828086,"190715_Smp_FK180310S80C1-DCM_B.mzML",3030877.32475108,"None",3030877.32475108
"FT140",139.030415534241,326.088439941406,3077911.77441207,"190715_Smp_FK180310S80C1-DCM_C.mzML",3127389.72120523,"None",3127389.72120523
"FT140",139.030361970248,326.844604492188,415449.179533196,"190715_Std_4uMStdsMix1InMatrix_1.mzML",941887.155345649,"None",941887.155345649
"FT140",139.030388544058,327.993530273438,154091.007846092,"190715_Std_4uMStdsMix1InMatrix_2.mzML",341418.928636119,"None",341418.928636119
"FT140",139.030361631711,324.623291015625,518920.482326927,"190715_Std_4uMStdsMix2InMatrix_1.mzML",843083.298256516,"None",843083.298256516
"FT140",139.030424100199,325.555145263672,90666.7177112997,"190715_Std_4uMStdsMix2InMatrix_2.mzML",472931.863497227,"None",472931.863497227
"FT140",139.030375115781,326.669494628906,441731.844171427,"190715_Std_H2OinMatrix_1.mzML",707301.094866306,"None",707301.094866306
"FT140",139.030361280171,326.503967285156,864066.10833835,"190715_Std_H2OinMatrix_2.mzML",1291978.34699103,"None",1291978.34699103
"FT141",139.050257694247,208.991821289062,1941761.33919709,"170706_Blk_Blk0p2_1.mzML",3167201.2338888,"Glycine betaine, 13C5, 15N",NA
"FT141",139.050343372531,201.674697875977,6889755.9069759,"170706_Blk_Blk0p2_2.mzML",6415725.23829806,"Glycine betaine, 13C5, 15N",NA
"FT141",139.05018398895,207.593765258789,12252610.0255957,"190715_Blk_KM1906U14-Blk_C.mzML",9088065.51061559,"Glycine betaine, 13C5, 15N",9880439.76580906
"FT141",139.050291359145,193.63932800293,11680991.0784694,"190715_Poo_TruePooFK180310_Full1.mzML",10172340.3828135,"Glycine betaine, 13C5, 15N",10332052.6410074
"FT141",139.05028616525,186.768678,10240302.2941561,"190715_Poo_TruePooFK180310_Full2.mzML",10220691.5199775,"Glycine betaine, 13C5, 15N",11229997.4767298
"FT141",139.050378583861,186.334991455078,14739356.0187179,"190715_Poo_TruePooFK180310_Full3.mzML",14644343.9739919,"Glycine betaine, 13C5, 15N",10550718.1549677
"FT141",139.050288898884,200.079956054688,4893589.43427773,"190715_Poo_TruePooFK180310_Half1.mzML",5336295.91516638,"Glycine betaine, 13C5, 15N",6180019.99462929
"FT141",139.05029243641,186.692825317383,5806385.94708519,"190715_Poo_TruePooFK180310_Half2.mzML",5791434.85702503,"Glycine betaine, 13C5, 15N",6042531.53351385
"FT141",139.050317260532,207.356140136719,7341463.33929995,"190715_Poo_TruePooFK180310_Half3.mzML",5952867.35586488,"Glycine betaine, 13C5, 15N",4451432.8682696
"FT141",139.050325883874,189.504455566406,3142455.00148037,"190715_Smp_FK180310S62C1-25m_A.mzML",3065000.7933197,"Glycine betaine, 13C5, 15N",3497609.80830759
"FT141",139.050286148897,188.548263549805,5562627.71131096,"190715_Smp_FK180310S62C1-25m_B.mzML",5392023.99226415,"Glycine betaine, 13C5, 15N",3774702.65570467
"FT141",139.05021668882,196.837814331055,10787438.6785969,"190715_Smp_FK180310S62C1-25m_C.mzML",8583222.80839705,"Glycine betaine, 13C5, 15N",9756090.62774813
"FT141",139.050317453141,190.831634521484,699308.572855754,"190715_Smp_FK180310S62C1-DCM_A.mzML",8259241.42451012,"Glycine betaine, 13C5, 15N",8746829.36459369
"FT141",139.050268131447,187.694213867188,7332493.49014203,"190715_Smp_FK180310S62C1-DCM_B.mzML",7201209.91807485,"Glycine betaine, 13C5, 15N",5633853.37328464
"FT141",139.050230007784,189.006622314453,16536744.3097181,"190715_Smp_FK180310S62C1-DCM_C.mzML",15895851.1571245,"Glycine betaine, 13C5, 15N",11074348.8123008
"FT141",139.050187291588,187.663558959961,12376512.989145,"190715_Smp_FK180310S64C1-25m_A.mzML",12346147.6536393,"Glycine betaine, 13C5, 15N",8945263.02435494
"FT141",139.050269677159,187.570007324219,11911632.0427025,"190715_Smp_FK180310S64C1-25m_B.mzML",11759537.3032165,"Glycine betaine, 13C5, 15N",15547871.3819579
"FT141",139.050332785007,191.659439086914,10978271.7339622,"190715_Smp_FK180310S64C1-25m_C.mzML",10786631.4578722,"Glycine betaine, 13C5, 15N",11799345.4586799
"FT141",139.050350662369,189.819213867188,7141523.89704575,"190715_Smp_FK180310S64C1-DCM_A.mzML",7021648.74537647,"Glycine betaine, 13C5, 15N",8026272.64482736
"FT141",139.0502980439,199.0791015625,11721889.9405284,"190715_Smp_FK180310S64C1-DCM_B.mzML",11371507.0356078,"Glycine betaine, 13C5, 15N",9333812.59092195
"FT141",139.050222098696,187.972061157227,11224163.0425643,"190715_Smp_FK180310S64C1-DCM_C.mzML",10812708.4231148,"Glycine betaine, 13C5, 15N",7649850.55107647
"FT141",139.050186989844,188.600189208984,20273739.9793479,"190715_Smp_FK180310S77C1-25m_A.mzML",20099349.43894,"Glycine betaine, 13C5, 15N",15081168.9900212
"FT141",139.050311356616,185.734069824219,10759552.681851,"190715_Smp_FK180310S77C1-25m_B.mzML",10743875.7508044,"Glycine betaine, 13C5, 15N",12203632.0209789
"FT141",139.050248808393,187.650436401367,36082617.8756764,"190715_Smp_FK180310S77C1-25m_C.mzML",36053774.9046373,"Glycine betaine, 13C5, 15N",43078652.7500188
"FT141",139.050280599964,187.665481567383,7932917.7081946,"190715_Smp_FK180310S77C1-DCM_A.mzML",7785543.51634347,"Glycine betaine, 13C5, 15N",8002276.87024193
"FT141",139.050310412783,186.246597290039,6055338.27497052,"190715_Smp_FK180310S77C1-DCM_B.mzML",5860086.90112448,"Glycine betaine, 13C5, 15N",6254558.78037413
"FT141",139.050234390281,196.002471923828,36943697.0837661,"190715_Smp_FK180310S77C1-DCM_C.mzML",31782429.9537525,"Glycine betaine, 13C5, 15N",21769542.5560291
"FT141",139.050207582436,197.472030639648,23966497.0526342,"190715_Smp_FK180310S80C1-25m_A.mzML",16340075.5919118,"Glycine betaine, 13C5, 15N",12013918.7266611
"FT141",139.050295324801,185.811569213867,6916785.67742226,"190715_Smp_FK180310S80C1-25m_B.mzML",6758221.99584961,"Glycine betaine, 13C5, 15N",6631175.93964147
"FT141",139.050312574579,190.335815429688,14450862.5414938,"190715_Smp_FK180310S80C1-25m_C.mzML",13817578.9711256,"Glycine betaine, 13C5, 15N",14367152.7908133
"FT141",139.050293306122,185.836761474609,7046542.67858016,"190715_Smp_FK180310S80C1-DCM_A.mzML",7035392.67261684,"Glycine betaine, 13C5, 15N",7711746.9481416
"FT141",139.050225456034,186.743438720703,7991332.65835109,"190715_Smp_FK180310S80C1-DCM_B.mzML",8009280.57318985,"Glycine betaine, 13C5, 15N",5706430.20751791
"FT141",139.050294820064,186.743759155273,11201405.5193166,"190715_Smp_FK180310S80C1-DCM_C.mzML",11185156.6772475,"Glycine betaine, 13C5, 15N",11844466.6451953
"FT141",139.050267914428,217.164474487305,1095834.07799256,"190715_Std_4uMStdsMix1InH2O_1.mzML",1757979.03925472,"Glycine betaine, 13C5, 15N",NA
"FT141",139.050283188642,223.476959228516,806236.610254068,"190715_Std_4uMStdsMix1InH2O_2.mzML",1419910.4274385,"Glycine betaine, 13C5, 15N",NA
"FT141",139.050190034977,200.413681030273,7165887.33478183,"190715_Std_4uMStdsMix1InMatrix_1.mzML",5526443.21829963,"Glycine betaine, 13C5, 15N",9981573.3261232
"FT141",139.050264513257,209.009704589844,2746059.44023838,"190715_Std_4uMStdsMix1InMatrix_2.mzML",5188693.56635535,"Glycine betaine, 13C5, 15N",10167818.380297
"FT141",139.050268088705,207.061386108398,529326.140326944,"190715_Std_4uMStdsMix2InH2O_1.mzML",1750751.56912661,"Glycine betaine, 13C5, 15N",NA
"FT141",139.050270935149,184.09716796875,378180.671465372,"190715_Std_4uMStdsMix2InH2O_2.mzML",1554107.32653606,"Glycine betaine, 13C5, 15N",NA
"FT141",139.050251895537,208.362869262695,7103690.28009271,"190715_Std_4uMStdsMix2InMatrix_1.mzML",4631802.31279945,"Glycine betaine, 13C5, 15N",8804171.71194683
"FT141",139.050209355346,208.299774169922,6273659.66417518,"190715_Std_4uMStdsMix2InMatrix_2.mzML",3718826.2930938,"Glycine betaine, 13C5, 15N",7254724.14729165
"FT141",139.050263558723,198.636428833008,8328950.6742859,"190715_Std_H2OinMatrix_1.mzML",6865269.23086953,"Glycine betaine, 13C5, 15N",11877999.8367561
"FT141",139.050278247372,215.773223876953,5895389.98559594,"190715_Std_H2OinMatrix_2.mzML",3423985.53057957,"Glycine betaine, 13C5, 15N",6376914.35474026
"FT142",139.050186301903,444.131042480469,1281261.82282447,"170706_Blk_Blk0p2_1.mzML",3287770.72487128,"DL-Proline, 2H7",2995980.51153876
"FT142",139.050334553172,422.523681640625,3399768.29255635,"170706_Blk_Blk0p2_2.mzML",3008205.43478143,"DL-Proline, 2H7",2004916.00297637
"FT142",139.050191909119,423.442443847656,22390872.972744,"190715_Blk_KM1906U14-Blk_C.mzML",24144084.3701677,"DL-Proline, 2H7",19142948.1056231
"FT142",139.050231933594,396.022827148438,579329.828092434,"190715_Poo_TruePooFK180310_Full1.mzML",15302670.9675207,"DL-Proline, 2H7",13813291.3497363
"FT142",139.050222042344,414.702162,263414.712030526,"190715_Poo_TruePooFK180310_Full2.mzML",12955700.7834482,"DL-Proline, 2H7",14050983.7185146
"FT142",139.050214179588,439.514190673828,361929.413155891,"190715_Poo_TruePooFK180310_Full3.mzML",15382039.3665338,"DL-Proline, 2H7",15434012.319551
"FT142",139.050216392668,400.727935791016,162519.512978679,"190715_Poo_TruePooFK180310_Half1.mzML",10592861.1598821,"DL-Proline, 2H7",9022847.82116487
"FT142",139.050213727691,423.514892578125,579261.071270842,"190715_Poo_TruePooFK180310_Half2.mzML",7143053.57127976,"DL-Proline, 2H7",7452540.10817718
"FT142",139.050214006613,402.654998779297,445813.197537952,"190715_Poo_TruePooFK180310_Half3.mzML",9545116.26430273,"DL-Proline, 2H7",8697821.67663948
"FT142",139.050190376918,402.906799316406,830105.77568851,"190715_Smp_FK180310S62C1-25m_A.mzML",5947929.93810391,"DL-Proline, 2H7",6069161.94389181
"FT142",139.050199271863,402.499176025391,4030875.21707242,"190715_Smp_FK180310S62C1-25m_B.mzML",8691795.0699017,"DL-Proline, 2H7",8010445.02548022
"FT142",139.050215695081,398.114471435547,6280976.91690696,"190715_Smp_FK180310S62C1-25m_C.mzML",13367360.9643865,"DL-Proline, 2H7",11118357.295914
"FT142",139.050219845914,396.567962646484,2292119.07349382,"190715_Smp_FK180310S62C1-DCM_B.mzML",10557822.6188817,"DL-Proline, 2H7",6010579.17415187
"FT142",139.05021003533,398.349670410156,12673178.7542298,"190715_Smp_FK180310S62C1-DCM_C.mzML",20911573.3009472,"DL-Proline, 2H7",20149065.219589
"FT142",139.050184224447,396.691497802734,12806091.5680139,"190715_Smp_FK180310S64C1-25m_A.mzML",15352883.9420996,"DL-Proline, 2H7",13713167.5809631
"FT142",139.050226212615,404.550598144531,2143204.2270828,"190715_Smp_FK180310S64C1-25m_B.mzML",15262504.4642854,"DL-Proline, 2H7",14419109.7130893
"FT142",139.050231933594,400.051696777344,444496.416435456,"190715_Smp_FK180310S64C1-25m_C.mzML",16181433.8575039,"DL-Proline, 2H7",15257626.0255711
"FT142",139.050207196589,395.947174072266,7108083.09888829,"190715_Smp_FK180310S64C1-DCM_C.mzML",13332796.9949002,"DL-Proline, 2H7",10566056.6674559
"FT142",139.050203421952,398.677307128906,19036074.3758839,"190715_Smp_FK180310S77C1-25m_A.mzML",20226227.1170855,"DL-Proline, 2H7",21758871.9194402
"FT142",139.05021997549,406.195037841797,844072.665010321,"190715_Smp_FK180310S77C1-25m_B.mzML",12891062.1651492,"DL-Proline, 2H7",15876611.8909322
"FT142",139.050220540583,454.271636962891,826779.37270539,"190715_Smp_FK180310S77C1-25m_C.mzML",41851026.774889,"DL-Proline, 2H7",42132817.0577577
"FT142",139.050231933594,399.858642578125,1361338.12156763,"190715_Smp_FK180310S77C1-DCM_A.mzML",18890049.8973827,"DL-Proline, 2H7",16673631.6132842
"FT142",139.050223460817,415.932739257812,1033701.08604577,"190715_Smp_FK180310S77C1-DCM_B.mzML",8215460.41868019,"DL-Proline, 2H7",7118285.1312414
"FT142",139.050207085414,395.32080078125,20609910.0763128,"190715_Smp_FK180310S77C1-DCM_C.mzML",26952967.1872311,"DL-Proline, 2H7",24132679.972104
"FT142",139.050203466545,396.87060546875,25783668.5055511,"190715_Smp_FK180310S80C1-25m_A.mzML",28812365.1090364,"DL-Proline, 2H7",29726001.6104105
"FT142",139.050216674805,411.461212158203,435054.904150504,"190715_Smp_FK180310S80C1-25m_C.mzML",21066779.8042355,"DL-Proline, 2H7",19866788.4809416
"FT142",139.050223763489,398.001373291016,1016537.01960758,"190715_Smp_FK180310S80C1-DCM_A.mzML",9012795.17742848,"DL-Proline, 2H7",10053962.8910158
"FT142",139.050208466952,396.327453613281,5730973.12534321,"190715_Smp_FK180310S80C1-DCM_B.mzML",11541244.9092064,"DL-Proline, 2H7",10679460.7450585
"FT142",139.050216674805,468.948822021484,66110.0292998,"190715_Smp_FK180310S80C1-DCM_C.mzML",13645971.4767828,"DL-Proline, 2H7",14224296.0278374
"FT142",139.050200827804,417.875457763672,1563687.45065344,"190715_Std_4uMStdsMix1InH2O_1.mzML",3059067.77788079,"DL-Proline, 2H7",176398454.880907
"FT142",139.050199861111,423.075531005859,1057186.18385398,"190715_Std_4uMStdsMix1InH2O_2.mzML",2714506.97692621,"DL-Proline, 2H7",NA
"FT142",139.050196324672,419.677368164062,17507468.4782705,"190715_Std_4uMStdsMix1InMatrix_1.mzML",16765227.0487123,"DL-Proline, 2H7",21855070.5685367
"FT142",139.050252879693,418.796997070312,11494772.6677002,"190715_Std_4uMStdsMix1InMatrix_2.mzML",10759756.7810769,"DL-Proline, 2H7",19168176.4917717
"FT142",139.050168319068,426.148071289062,1286840661.7043,"190715_Std_4uMStdsMix2InH2O_1.mzML",1019985209.24957,"DL-Proline, 2H7",NA
"FT142",139.050192830058,426.705139160156,965372879.243726,"190715_Std_4uMStdsMix2InH2O_2.mzML",1074295188.39697,"DL-Proline, 2H7",NA
"FT142",139.050125069075,419.743347167969,1346994083.61619,"190715_Std_4uMStdsMix2InMatrix_1.mzML",1289817694.44373,"DL-Proline, 2H7",1640616762.72532
"FT142",139.050170023248,418.516204833984,1280315848.44738,"190715_Std_4uMStdsMix2InMatrix_2.mzML",1317431525.0871,"DL-Proline, 2H7",2013591148.86762
"FT142",139.050237120417,419.999328613281,18245805.0710226,"190715_Std_H2OinMatrix_1.mzML",17025924.2157664,"DL-Proline, 2H7",20778603.0615137
"FT142",139.050222256723,421.566772460938,2974140.66801674,"190715_Std_H2OinMatrix_2.mzML",13849921.9765897,"DL-Proline, 2H7",22637908.6717777
"FT143",139.050223101159,482.311981201172,3076899.60171146,"170706_Blk_Blk0p2_1.mzML",2765675.65781283,"DL-Proline, 2H7",2552957.21981185
"FT143",139.050368058219,474.527893066406,4715454.26294178,"170706_Blk_Blk0p2_2.mzML",4623022.65921092,"DL-Proline, 2H7",3121185.22965049
"FT143",139.050275632465,482.411529541016,725997.784990478,"190715_Blk_KM1906U14-Blk_C.mzML",5834573.35843229,"DL-Proline, 2H7",4686105.01387522
"FT143",139.050313169401,470.7314453125,1627546.99203553,"190715_Poo_TruePooFK180310_Full1.mzML",2034998.86000621,"DL-Proline, 2H7",1860796.72129397
"FT143",139.050309313079,466.198692,1676767.18105999,"190715_Poo_TruePooFK180310_Full2.mzML",2141800.90506423,"DL-Proline, 2H7",2353042.37989985
"FT143",139.050326110729,466.17041015625,1541140.0295058,"190715_Poo_TruePooFK180310_Full3.mzML",2387528.86841631,"DL-Proline, 2H7",2426712.82707323
"FT143",139.050322393658,466.128143310547,1061632.13937854,"190715_Poo_TruePooFK180310_Half1.mzML",1861142.01487923,"DL-Proline, 2H7",1605885.94129739
"FT143",139.050305399464,463.832000732422,781235.978395507,"190715_Poo_TruePooFK180310_Half2.mzML",1225285.74793971,"DL-Proline, 2H7",1294978.70527447
"FT143",139.050315839236,467.706939697266,1161127.74179751,"190715_Poo_TruePooFK180310_Half3.mzML",1505514.50148958,"DL-Proline, 2H7",1389693.57634174
"FT143",139.050311404438,474.449615478516,817054.406636169,"190715_Smp_FK180310S62C1-25m_A.mzML",1263858.65088534,"DL-Proline, 2H7",1306370.05655566
"FT143",139.050290068204,483.903015136719,931907.320797992,"190715_Smp_FK180310S62C1-25m_B.mzML",1775985.41096663,"DL-Proline, 2H7",1658026.20434681
"FT143",139.050293979141,466.851989746094,1252582.81129622,"190715_Smp_FK180310S62C1-25m_C.mzML",2140624.97242749,"DL-Proline, 2H7",1803600.58859979
"FT143",139.050329447796,471.877990722656,537078.10758378,"190715_Smp_FK180310S62C1-DCM_A.mzML",2144601.63449001,"DL-Proline, 2H7",1760057.41131199
"FT143",139.050303918203,468.940216064453,1139573.5918349,"190715_Smp_FK180310S62C1-DCM_B.mzML",2011880.14893317,"DL-Proline, 2H7",1160242.8392615
"FT143",139.050276878943,491.375244140625,235299.417672649,"190715_Smp_FK180310S62C1-DCM_C.mzML",2633029.76704895,"DL-Proline, 2H7",2569974.37555562
"FT143",139.050277709961,463.907958984375,83638.7429523719,"190715_Smp_FK180310S64C1-25m_A.mzML",2638920.21951985,"DL-Proline, 2H7",2387695.31483551
"FT143",139.0502930937,465.934814453125,1825868.89305283,"190715_Smp_FK180310S64C1-25m_B.mzML",2508953.45712745,"DL-Proline, 2H7",2401099.05832078
"FT143",139.050310538486,466.305206298828,1713377.58145858,"190715_Smp_FK180310S64C1-25m_C.mzML",2463161.96236169,"DL-Proline, 2H7",2352706.55742389
"FT143",139.050322701363,470.796569824219,1064717.56599983,"190715_Smp_FK180310S64C1-DCM_A.mzML",1722817.63323474,"DL-Proline, 2H7",1617847.2582004
"FT143",139.050302150959,476.189178466797,1482584.62199767,"190715_Smp_FK180310S64C1-DCM_B.mzML",1994248.28838229,"DL-Proline, 2H7",1940550.42669683
"FT143",139.050287623327,471.449920654297,768075.384089087,"190715_Smp_FK180310S64C1-DCM_C.mzML",2200242.1466614,"DL-Proline, 2H7",1766310.20716783
"FT143",139.0502724478,471.641784667969,751038.630289641,"190715_Smp_FK180310S77C1-25m_A.mzML",3096442.01934505,"DL-Proline, 2H7",3374343.4070388
"FT143",139.050301847259,471.363861083984,1798149.56738194,"190715_Smp_FK180310S77C1-25m_B.mzML",2350259.38180637,"DL-Proline, 2H7",2932174.08355156
"FT143",139.050286218557,473.141174316406,3207767.34399926,"190715_Smp_FK180310S77C1-25m_C.mzML",4896627.22050452,"DL-Proline, 2H7",4993628.76280768
"FT143",139.050293740594,464.969421386719,1466615.95441296,"190715_Smp_FK180310S77C1-DCM_A.mzML",2357727.02707899,"DL-Proline, 2H7",2108120.58482009
"FT143",139.050301209782,466.2412109375,697467.704326338,"190715_Smp_FK180310S77C1-DCM_B.mzML",1589613.38740623,"DL-Proline, 2H7",1395210.75191871
"FT143",139.050281841027,467.090179443359,853029.03327258,"190715_Smp_FK180310S77C1-DCM_C.mzML",3491221.85153425,"DL-Proline, 2H7",3166512.80356864
"FT143",139.050282335825,462.587921142578,623811.035005375,"190715_Smp_FK180310S80C1-25m_A.mzML",3887363.20175397,"DL-Proline, 2H7",4062726.03232671
"FT143",139.050311837112,473.441864013672,1256207.76918662,"190715_Smp_FK180310S80C1-25m_B.mzML",1735748.09559178,"DL-Proline, 2H7",1508587.54620212
"FT143",139.050307539912,472.599060058594,2321677.90846584,"190715_Smp_FK180310S80C1-25m_C.mzML",2835858.51976609,"DL-Proline, 2H7",2709061.73744771
"FT143",139.050302892635,466.655975341797,1013626.91831709,"190715_Smp_FK180310S80C1-DCM_A.mzML",1730349.94746697,"DL-Proline, 2H7",1955314.18392396
"FT143",139.050296630458,471.468902587891,1059292.45501903,"190715_Smp_FK180310S80C1-DCM_B.mzML",2079668.30766892,"DL-Proline, 2H7",1949375.80067187
"FT143",139.050303985779,462.541900634766,1256318.32413747,"190715_Smp_FK180310S80C1-DCM_C.mzML",1924252.88378894,"DL-Proline, 2H7",2031857.7466635
"FT143",139.050295213517,465.086883544922,485493.579282213,"190715_Std_4uMStdsMix1InH2O_1.mzML",1138700.39919049,"DL-Proline, 2H7",66515058.9451339
"FT143",139.050295244779,487.366546630859,503999.447351835,"190715_Std_4uMStdsMix1InH2O_2.mzML",915607.863534421,"DL-Proline, 2H7",NA
"FT143",139.050297863053,462.778869628906,189295.530654253,"190715_Std_4uMStdsMix1InMatrix_1.mzML",1332243.89565217,"DL-Proline, 2H7",1759265.32509227
"FT143",139.050303038697,479.002899169922,587876.886215165,"190715_Std_4uMStdsMix1InMatrix_2.mzML",1196459.20378292,"DL-Proline, 2H7",2159141.32705394
"FT143",139.050314715191,475.754760742188,1408665.44589926,"190715_Std_4uMStdsMix2InH2O_1.mzML",2695350.79964185,"DL-Proline, 2H7",NA
"FT143",139.050321854635,479.998260498047,1180481.22016512,"190715_Std_4uMStdsMix2InH2O_2.mzML",3106924.08284044,"DL-Proline, 2H7",NA
"FT143",139.050294278928,469.859710693359,1436942.11711954,"190715_Std_4uMStdsMix2InMatrix_1.mzML",9095417.90262699,"DL-Proline, 2H7",11719424.9543505
"FT143",139.050285156679,465.248199462891,8467201.30409911,"190715_Std_4uMStdsMix2InMatrix_2.mzML",24102424.2384605,"DL-Proline, 2H7",37317178.3816039
"FT143",139.050285898142,464.665771484375,391614.991267793,"190715_Std_H2OinMatrix_1.mzML",1412479.75896984,"DL-Proline, 2H7",1746194.89391352
"FT143",139.050302718067,463.432220458984,596026.30455188,"190715_Std_H2OinMatrix_2.mzML",1349373.61574793,"DL-Proline, 2H7",2234220.44170588
"FT148",139.142793369406,382.900512695312,69192.3226513902,"170706_Blk_Blk0p2_1.mzML",1248611.32278568,"DL-Valine, 2H8",1540229.9425207
"FT148",139.142896054549,391.505584716797,1600583.1665555,"170706_Blk_Blk0p2_2.mzML",3144527.7416985,"DL-Valine, 2H8",2640515.77050973
"FT148",139.14271614578,369.313293457031,6900865.64540711,"190715_Blk_KM1906U14-Blk_C.mzML",6903844.25537062,"DL-Valine, 2H8",6064979.96610949
"FT148",139.142862779221,363.147216796875,6370569.00428309,"190715_Poo_TruePooFK180310_Full1.mzML",6339841.970649,"DL-Valine, 2H8",5242977.20239963
"FT148",139.142862311467,364.173372,4155256.47569376,"190715_Poo_TruePooFK180310_Full2.mzML",4126574.05740976,"DL-Valine, 2H8",5097307.30743721
"FT148",139.142906112488,362.981231689453,4685547.52852058,"190715_Poo_TruePooFK180310_Full3.mzML",4662631.91006017,"DL-Valine, 2H8",4526572.91807886
"FT148",139.142856846022,368.308929443359,2129022.56463415,"190715_Poo_TruePooFK180310_Half1.mzML",1955419.77347738,"DL-Valine, 2H8",1931962.91468986
"FT148",139.142835225986,362.562286376953,1451383.21066777,"190715_Poo_TruePooFK180310_Half2.mzML",1913563.18134022,"DL-Valine, 2H8",2254577.4109086
